flight_id,date,carrier,flight_number,tail_number,origin,dest,sched_dep_local,delay_probability,risk_band,predicted_delayed_15,top_reason,reason_details,recommended_action,actual_delayed_15,actual_dep_delay_min,actual_delay_cause
2015-01-09_UA637,2015-01-09,UA,637,N847UA,ORD,MSP,10:00,0.7012,elevated,1,Late inbound aircraft cascade,Late inbound aircraft cascade (1.08); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),"Check inbound aircraft status, protect the turn, and consider an aircraft swap if the delay grows.",0.0,9.0,none
2015-01-05_UA1702,2015-01-05,UA,1702,N17105,DEN,KOA,11:35,0.7011,elevated,1,Longer sector exposure,Longer sector exposure (0.55); Carrier operating pattern: UA (0.52); Destination/network pattern: KOA (0.20),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,29.0,carrier
2015-01-11_AA2346,2015-01-11,AA,2346,N3FJAA,ORD,DCA,22:05,0.7009,elevated,1,Congested departure bank,Congested departure bank (0.59); Weather pressure at origin (0.58); Origin airport pattern: ORD (0.29),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,36.0,weather
2015-01-11_MQ3437,2015-01-11,MQ,3437,N694MQ,ORD,TVC,09:40,0.7006,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.12),Review carrier-controlled turnaround tasks and crew readiness.,,,nas
2015-01-06_OO2638,2015-01-06,OO,2638,N955SW,ORD,ICT,16:30,0.7,elevated,1,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29); Congested departure bank (0.18),Review carrier-controlled turnaround tasks and crew readiness.,1.0,111.0,carrier
2015-01-05_F9300,2015-01-05,F9,300,N221FR,DEN,TPA,23:59,0.7,elevated,1,Congested departure bank,Congested departure bank (0.65); Late inbound aircraft cascade (0.44); Weather pressure at origin (0.23),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,25.0,late_aircraft
2015-01-09_UA1293,2015-01-09,UA,1293,N68811,DEN,PDX,11:25,0.6999,elevated,1,Destination/network pattern: PDX,Destination/network pattern: PDX (0.74); Late inbound aircraft cascade (0.58); Carrier operating pattern: UA (0.52),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,17.0,none
2015-01-11_MQ3047,2015-01-11,MQ,3047,N826MQ,ORD,EVV,08:35,0.6998,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Destination/network pattern: EVV (0.25),Review carrier-controlled turnaround tasks and crew readiness.,,,nas
2015-01-08_EV3811,2015-01-08,EV,3811,N27200,ORD,BTV,21:00,0.6998,elevated,1,Weather pressure at origin,Weather pressure at origin (0.58); Congested departure bank (0.52); Carrier operating pattern: EV (0.34),Brief the hub desk on weather exposure and prepare ground handling or de-icing mitigation.,1.0,33.0,nas
2015-01-06_UA407,2015-01-06,UA,407,N440UA,DEN,SEA,19:02,0.6996,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Destination/network pattern: SEA (0.48); Congested departure bank (0.38),Review carrier-controlled turnaround tasks and crew readiness.,0.0,13.0,none
2015-01-08_MQ3063,2015-01-08,MQ,3063,N853MQ,ORD,HPN,06:45,0.6994,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Late inbound aircraft cascade (0.39); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,,,nas
2015-01-08_UA549,2015-01-08,UA,549,N807UA,ORD,PDX,08:35,0.6994,elevated,1,Destination/network pattern: PDX,Destination/network pattern: PDX (0.74); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),Review the flight with the duty controller and prepare a targeted recovery option.,0.0,7.0,none
2015-01-06_EV3945,2015-01-06,EV,3945,N13995,ORD,SDF,16:42,0.6993,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Destination/network pattern: SDF (0.27),Review carrier-controlled turnaround tasks and crew readiness.,1.0,58.0,late_aircraft
2015-01-05_UA1596,2015-01-05,UA,1596,N69819,DEN,ORD,15:18,0.6992,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Destination/network pattern: ORD (0.49); Day Of Week (0.17),Review carrier-controlled turnaround tasks and crew readiness.,1.0,57.0,late_aircraft
2015-01-11_UA1030,2015-01-11,UA,1030,N47414,ORD,LAX,17:00,0.6992,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.25),Review carrier-controlled turnaround tasks and crew readiness.,1.0,35.0,weather
2015-01-11_OO5162,2015-01-11,OO,5162,N978SW,DEN,LIT,19:51,0.6991,elevated,1,Destination/network pattern: LIT,Destination/network pattern: LIT (0.72); Carrier operating pattern: OO (0.45); Weather pressure at origin (0.39),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,96.0,late_aircraft
2015-01-05_WN910,2015-01-05,WN,910,N943WN,DEN,LAX,20:55,0.6991,elevated,1,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Congested departure bank (0.45); Weather pressure at origin (0.24),Review carrier-controlled turnaround tasks and crew readiness.,1.0,87.0,late_aircraft
2015-01-06_MQ3425,2015-01-06,MQ,3425,N658MQ,ORD,DSM,09:15,0.6991,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Inbound Missing (0.15),Review carrier-controlled turnaround tasks and crew readiness.,0.0,-5.0,nas
2015-01-09_MQ3212,2015-01-09,MQ,3212,N827MQ,ORD,TYS,09:50,0.6989,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Inbound Missing (0.15),Review carrier-controlled turnaround tasks and crew readiness.,0.0,3.0,none
2015-01-09_MQ3128,2015-01-09,MQ,3128,N542MQ,ORD,CVG,08:50,0.6988,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Inbound Missing (0.15),Review carrier-controlled turnaround tasks and crew readiness.,1.0,71.0,late_aircraft
2015-01-10_UA1030,2015-01-10,UA,1030,N57852,ORD,LAX,18:10,0.6988,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.31); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,107.0,late_aircraft
2015-01-06_UA1132,2015-01-06,UA,1132,N54241,DEN,BIL,19:04,0.6988,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.38); Destination/network pattern: BIL (0.36),Review carrier-controlled turnaround tasks and crew readiness.,1.0,63.0,late_aircraft
2015-01-05_WN159,2015-01-05,WN,159,N914WN,DEN,SFO,22:00,0.6987,elevated,1,Congested departure bank,Congested departure bank (0.59); Carrier operating pattern: WN (0.47); Weather pressure at origin (0.19),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,26.0,none
2015-01-10_MQ3489,2015-01-10,MQ,3489,N826MQ,ORD,FSD,09:25,0.6985,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Late inbound aircraft cascade (0.26),Review carrier-controlled turnaround tasks and crew readiness.,,,nas
2015-01-05_EV4421,2015-01-05,EV,4421,N26545,ORD,FNT,13:17,0.6985,elevated,1,Carrier operating pattern: EV,Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29); Late inbound aircraft cascade (0.28),Review carrier-controlled turnaround tasks and crew readiness.,1.0,98.0,late_aircraft
2015-01-05_EV6147,2015-01-05,EV,6147,N11194,DEN,LNK,19:45,0.6984,elevated,1,Congested departure bank,Congested departure bank (0.38); Weather pressure at origin (0.35); Carrier operating pattern: EV (0.34),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",0.0,2.0,none
2015-01-08_MQ3116,2015-01-08,MQ,3116,N637MQ,ORD,CID,07:05,0.698,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Weather pressure at origin (0.17),Review carrier-controlled turnaround tasks and crew readiness.,,,nas
2015-01-09_UA246,2015-01-09,UA,246,N460UA,ORD,ROC,18:40,0.6979,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.31); Destination/network pattern: ROC (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,77.0,weather
2015-01-06_UA1038,2015-01-06,UA,1038,N57439,ORD,BWI,18:23,0.6978,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.31); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,59.0,carrier
2015-01-09_EV6159,2015-01-09,EV,6159,N14573,ORD,MCI,12:05,0.6978,elevated,1,Late inbound aircraft cascade,Late inbound aircraft cascade (0.86); Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29),"Check inbound aircraft status, protect the turn, and consider an aircraft swap if the delay grows.",1.0,15.0,late_aircraft
2015-01-07_WN426,2015-01-07,WN,426,N376SW,DEN,SMF,21:10,0.6976,elevated,1,Destination/network pattern: SMF,Destination/network pattern: SMF (0.86); Congested departure bank (0.52); Carrier operating pattern: WN (0.47),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,21.0,none
2015-01-06_OO6449,2015-01-06,OO,6449,N127SY,ORD,SLC,17:40,0.6976,elevated,1,Carrier operating pattern: OO,Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29); Congested departure bank (0.24),Review carrier-controlled turnaround tasks and crew readiness.,1.0,138.0,late_aircraft
2015-01-05_OO5321,2015-01-05,OO,5321,N952SW,ORD,MKG,09:45,0.6975,elevated,1,Destination/network pattern: MKG,Destination/network pattern: MKG (0.69); Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29),Review the flight with the duty controller and prepare a targeted recovery option.,,,weather
2015-01-06_UA368,2015-01-06,UA,368,N419UA,ORD,PHL,16:14,0.6974,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Congested departure bank (0.18),Review carrier-controlled turnaround tasks and crew readiness.,1.0,104.0,nas
2015-01-05_UA1290,2015-01-05,UA,1290,N38403,ORD,IAH,15:23,0.6974,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Day Of Week (0.17),Review carrier-controlled turnaround tasks and crew readiness.,1.0,32.0,carrier
2015-01-06_UA1617,2015-01-06,UA,1617,N17245,ORD,MSP,19:34,0.6973,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.38); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,100.0,carrier
2015-01-05_WN1393,2015-01-05,WN,1393,N455WN,DEN,PDX,11:55,0.6972,elevated,1,Destination/network pattern: PDX,Destination/network pattern: PDX (0.74); Carrier operating pattern: WN (0.47); Day Of Week (0.17),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,35.0,late_aircraft
2015-01-06_AA278,2015-01-06,AA,278,N3CGAA,ORD,PHX,12:10,0.6972,elevated,1,Late inbound aircraft cascade,Late inbound aircraft cascade (1.03); Origin airport pattern: ORD (0.29); Longer sector exposure (0.14),"Check inbound aircraft status, protect the turn, and consider an aircraft swap if the delay grows.",1.0,56.0,carrier
2015-01-06_AA1402,2015-01-06,AA,1402,N3JWAA,ORD,RDU,21:10,0.697,elevated,1,Congested departure bank,Congested departure bank (0.52); Destination/network pattern: RDU (0.44); Origin airport pattern: ORD (0.29),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,44.0,late_aircraft
2015-01-05_UA326,2015-01-05,UA,326,N443UA,ORD,EWR,13:10,0.697,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Day Of Week (0.17),Review carrier-controlled turnaround tasks and crew readiness.,0.0,2.0,none
2015-01-05_AA347,2015-01-05,AA,347,N4XYAA,ORD,TUS,19:45,0.6969,elevated,1,Congested departure bank,Congested departure bank (0.38); Origin airport pattern: ORD (0.29); Destination/network pattern: TUS (0.24),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,52.0,carrier
2015-01-05_UA377,2015-01-05,UA,377,,DEN,IAD,17:41,0.6968,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Weather pressure at origin (0.33); Congested departure bank (0.24),Review carrier-controlled turnaround tasks and crew readiness.,,,carrier
2015-01-07_OO5369,2015-01-07,OO,5369,N952SW,ORD,STC,11:49,0.6968,elevated,1,Destination/network pattern: STC,Destination/network pattern: STC (0.62); Carrier operating pattern: OO (0.45); Origin airport pattern: ORD (0.29),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,69.0,late_aircraft
2015-01-11_UA1681,2015-01-11,UA,1681,N69816,ORD,TPA,18:15,0.6965,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.31); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,115.0,weather
2015-01-07_EV5998,2015-01-07,EV,5998,N13969,ORD,LIT,16:35,0.6964,elevated,1,Destination/network pattern: LIT,Destination/network pattern: LIT (0.72); Carrier operating pattern: EV (0.34); Origin airport pattern: ORD (0.29),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,17.0,none
2015-01-09_UA1136,2015-01-09,UA,1136,N39418,ORD,SFO,19:05,0.6962,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.38); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,139.0,weather
2015-01-09_MQ3049,2015-01-09,MQ,3049,N646MQ,ORD,IND,08:05,0.6962,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Inbound Missing (0.15),Review carrier-controlled turnaround tasks and crew readiness.,,,nas
2015-01-09_UA472,2015-01-09,UA,472,N490UA,ORD,ALB,18:14,0.6961,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Congested departure bank (0.31); Origin airport pattern: ORD (0.29),Review carrier-controlled turnaround tasks and crew readiness.,1.0,132.0,late_aircraft
2015-01-05_MQ3283,2015-01-05,MQ,3283,N630MQ,ORD,DAY,07:20,0.6961,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Day Of Week (0.17),Review carrier-controlled turnaround tasks and crew readiness.,1.0,39.0,weather
2015-01-05_WN206,2015-01-05,WN,206,N7711N,DEN,BDL,17:50,0.6954,elevated,1,Carrier operating pattern: WN,Carrier operating pattern: WN (0.47); Weather pressure at origin (0.33); Congested departure bank (0.24),Review carrier-controlled turnaround tasks and crew readiness.,1.0,41.0,carrier
2015-01-09_UA350,2015-01-09,UA,350,N822UA,ORD,CLE,09:40,0.6954,elevated,1,Late inbound aircraft cascade,Late inbound aircraft cascade (1.37); Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29),"Check inbound aircraft status, protect the turn, and consider an aircraft swap if the delay grows.",1.0,19.0,none
2015-01-06_MQ3269,2015-01-06,MQ,3269,N506MQ,ORD,BNA,08:45,0.6953,elevated,1,Carrier operating pattern: MQ,Carrier operating pattern: MQ (1.96); Origin airport pattern: ORD (0.29); Inbound Missing (0.15),Review carrier-controlled turnaround tasks and crew readiness.,,,carrier
2015-01-05_AS21,2015-01-05,AS,21,N442AS,ORD,SEA,19:30,0.6948,elevated,1,Destination/network pattern: SEA,Destination/network pattern: SEA (0.48); Congested departure bank (0.38); Origin airport pattern: ORD (0.29),Review the flight with the duty controller and prepare a targeted recovery option.,1.0,400.0,weather
2015-01-10_UA672,2015-01-10,UA,672,N486UA,ORD,SFO,16:15,0.6947,elevated,1,Carrier operating pattern: UA,Carrier operating pattern: UA (0.52); Origin airport pattern: ORD (0.29); Longer sector exposure (0.23),Review carrier-controlled turnaround tasks and crew readiness.,1.0,18.0,none
2015-01-07_NK853,2015-01-07,NK,853,N533NK,ORD,DEN,21:40,0.6947,elevated,1,Congested departure bank,Congested departure bank (0.52); Destination/network pattern: DEN (0.34); Origin airport pattern: ORD (0.29),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",1.0,34.0,nas
2015-01-09_UA259,2015-01-09,UA,259,N432UA,DEN,SMF,15:26,0.6946,elevated,1,Destination/network pattern: SMF,Destination/network pattern: SMF (0.86); Carrier operating pattern: UA (0.52); Late inbound aircraft cascade (0.30),Review the flight with the duty controller and prepare a targeted recovery option.,0.0,5.0,none
2015-01-09_UA1220,2015-01-09,UA,1220,N76504,DEN,SEA,11:19,0.6945,elevated,1,Late inbound aircraft cascade,Late inbound aircraft cascade (0.82); Carrier operating pattern: UA (0.52); Destination/network pattern: SEA (0.48),"Check inbound aircraft status, protect the turn, and consider an aircraft swap if the delay grows.",0.0,14.0,none
2015-01-09_OO5351,2015-01-09,OO,5351,N967SW,ORD,CMX,21:18,0.6944,elevated,1,Congested departure bank,Congested departure bank (0.52); Destination/network pattern: CMX (0.51); Carrier operating pattern: OO (0.45),"Coordinate gate, ramp, and ATC constraints before the departure bank peaks.",,,weather
2015-01-09_NK659,2015-01-09,NK,659,N620NK,ORD,MCI,14:11,0.6943,elevated,1,Late inbound aircraft cascade,Late inbound aircraft cascade (0.83); Origin airport pattern: ORD (0.29); Carrier operating pattern: NK (0.23),"Check inbound aircraft status, protect the turn, and consider an aircraft swap if the delay grows.",1.0,254.0,late_aircraft
